customer_id,full_name,age,gender,location,customer_membership
4505,Jacob Evans,49,Male,Montreal,Silver
4506,Jason Bennett,27,Male,Montreal,Basic
4507,Emily Gonzalez,25,Female,Quebec City,Basic
4508,Jeffrey Little,40,Male,Mont-Tremblant,Gold
4509,Sharon Gibbs,59,Female,Toronto,Basic
4510,Mariah Turner,43,Female,Vancouver,Gold
4511,Alexis Perez,65,Female,Quebec City,Basic
4512,John Owens,40,Male,Quebec City,Basic
4513,Sonya Ford,28,Female,Quebec City,VIP
4514,Anthony Gould,42,Male,Ottawa,Basic
4515,Tammy Phillips,38,Female,Toronto,Platinum
4516,Julie Hughes,44,Female,Toronto,VIP
4517,Jeffrey George,41,Male,Edmonton,Gold
4518,Kayla Woods,46,Female,Halifax,Basic
4519,Sheila Mendoza,26,Female,Quebec City,Basic
4520,Corey Weeks,61,Male,Quebec City,Silver
4521,Willie Thomas,23,Male,Montreal,Basic
4522,Debra Johnson,33,Female,Toronto,Basic
4523,Joseph Johnson,36,Male,Toronto,Silver
4524,Robert Stevens,46,Male,Mont-Tremblant,Basic
4525,Dustin Williams,62,Male,Edmonton,Basic
4526,Caleb Gonzales,25,Male,Kelowna,Basic
4527,Pamela Johnson,71,Female,Toronto,Basic
4528,Monica Knight,23,Female,Quebec City,VIP
4529,Tracy Fitzpatrick,27,Female,Montreal,Basic
4530,Mary Gonzales,58,Female,Calgary,Platinum
4531,Derek Thomas,66,Male,Vancouver,Basic
4532,Brandon Reyes,50,Male,Ottawa,Basic
4533,Andrew Turner,21,Male,Toronto,Basic
4534,Cheyenne Hudson,58,Female,Vancouver,Basic
4535,Samantha Hernandez,33,Female,Montreal,Basic
4536,Dawn Moon,30,Female,Ottawa,Basic
4537,Austin Trevino,49,Male,Ottawa,Silver
4538,John Jones,37,Male,Niagara Falls,Basic
4539,Vicki Buckley,57,Female,Quebec City,Basic
4540,Angela Stevens,50,Female,Victoria,Basic
4541,Luis Krause,55,Male,Montreal,Basic
4542,Tyler Scott,64,Male,Toronto,Basic
4543,Stephen Olsen,71,Male,Vancouver,Basic
4544,Maurice Rose,49,Male,Vancouver,Basic
4545,Sara Lawrence,35,Female,Ottawa,Basic
4546,Robert Osborne,19,Male,Vancouver,Basic
4547,Robert Hamilton,60,Male,Ottawa,Basic
4548,Teresa Turner,37,Female,Quebec City,Basic
4549,Dr. Anthony Vargas,54,Male,Niagara Falls,Basic
4550,Deanna Holloway,23,Female,Halifax,Basic
4551,Sarah Robinson,25,Female,Victoria,Basic
4552,John Hernandez,75,Male,Vancouver,Basic
4553,Joshua Cox,53,Male,Niagara Falls,VIP
4554,Jennifer Rivera,25,Female,Halifax,Basic
4555,Christopher Olson,67,Male,Victoria,Basic
4556,Andrea Edwards,67,Female,Vancouver,Gold
4557,Jessica Briggs,19,Female,Calgary,Gold
4558,Kara Johnson,52,Female,Vancouver,Basic
4559,Bryan Young,66,Male,Toronto,Basic
4560,Katherine Mullen,40,Female,Calgary,Basic
4561,Jennifer Atkinson,35,Female,Calgary,Basic
4562,Leroy Martin,46,Male,Toronto,Basic
4563,Erin Bennett,46,Female,Ottawa,Basic
4564,Angela Hogan,32,Female,Montreal,Basic
4565,Kimberly Vasquez,32,Female,Vancouver,Basic
4566,Wayne Morton,40,Male,Toronto,Gold
4567,William Smith,56,Male,Quebec City,Basic
4568,Brandi Terrell,50,Female,Vancouver,Basic
4569,Michael Serrano,25,Male,Toronto,Basic
4570,Laura Williams,54,Female,Montreal,Basic
4571,Gary Williams,43,Male,Montreal,Silver
4572,William Mendez,30,Male,Edmonton,Basic
4573,Corey Jackson,56,Male,Toronto,Basic
4574,Wendy Rodriguez,25,Female,Whistler,Basic
4575,Lisa Fox,67,Female,Montreal,Silver
4576,Duane Brown,60,Male,Whistler,Basic
4577,David Schneider,40,Male,Banff,Basic
4578,Anne Obrien,18,Female,Mont-Tremblant,Basic
4579,Amanda Phelps,18,Female,Toronto,Basic
4580,Michael Patrick,51,Male,Vancouver,Basic
4581,Katrina Carter,21,Female,Toronto,Basic
4582,James Roman,58,Male,Toronto,Basic
4583,William Parker,63,Male,Vancouver,Basic
4584,Cynthia Hernandez,39,Female,Toronto,Basic
4585,Angela Matthews,18,Female,Calgary,Basic
4586,Brian Cole,57,Male,Quebec City,Basic
4587,Benjamin Townsend,41,Male,Vancouver,Basic
4588,Kerry Higgins,30,Male,Toronto,Basic
4589,Bryan Newman,52,Male,Winnipeg,Basic
4590,Juan Matthews,42,Male,Vancouver,Basic
4591,Daniel Kennedy,51,Male,Vancouver,Basic
4592,Christopher Lee,43,Male,Victoria,Basic
4593,Andre Farrell,20,Male,Vancouver,Platinum
4594,Cody Jimenez,32,Male,Toronto,Basic
4595,Jennifer Fletcher,22,Female,Toronto,Basic
4596,Brandi Murphy,29,Female,Vancouver,Basic
4597,Mrs. Emily Sexton,50,Female,Vancouver,Basic
4598,Michael Smith,30,Male,Quebec City,Basic
4599,Troy Perry,24,Male,Quebec City,Gold
4600,Virginia Hernandez,38,Female,Toronto,Basic
4601,David Munoz,53,Male,Montreal,Gold
4602,Terry Le,64,Male,Montreal,Basic
4603,Patricia Welch,48,Female,Mont-Tremblant,Basic
4604,Rebecca Watson,48,Female,Niagara Falls,Silver
4605,John Holloway,45,Male,Vancouver,Basic
4606,Christine Cook,26,Female,Quebec City,Silver
4607,Nancy Wagner,49,Female,Ottawa,Gold
4608,Stacy Chaney,54,Female,Ottawa,Basic
4609,Lisa Graham,30,Female,Vancouver,Basic
4610,Rebecca Gibson,32,Female,Niagara Falls,VIP
4611,Joshua Ryan,23,Male,Niagara Falls,Basic
4612,Andrew Cook,27,Male,Calgary,Basic
4613,Mark Conner,37,Male,Victoria,Gold
4614,Shawn Hickman,43,Male,Montreal,Basic
4615,Lee Hall,57,Male,Vancouver,Basic
4616,Kevin Cole,44,Male,Quebec City,Silver
4617,Matthew Williams,25,Male,Vancouver,Basic
4618,Sue King,29,Female,Quebec City,Basic
4619,Kiara Williams,38,Female,Toronto,Gold
4620,Jerry Sanders,24,Male,Toronto,Basic
4621,Tyler Lang,19,Male,Ottawa,Basic
4622,Robin Payne,31,Female,Calgary,Basic
4623,Kathryn Cisneros,39,Female,Vancouver,Silver
4624,Mark Torres,22,Male,Toronto,Basic
4625,Amber Zhang,38,Female,Whistler,Basic
4626,Mary Roberts,37,Female,Montreal,Basic
4627,Cynthia Hays,19,Female,Toronto,Basic
4628,Erin Gardner,19,Female,Montreal,Platinum
4629,Michael Miller,38,Male,Quebec City,Gold
4630,Theresa Smith,32,Female,Toronto,Platinum
4631,Nicole Scott,46,Female,Winnipeg,Basic
4632,Megan Perry,38,Female,Toronto,VIP
4633,Christina Martin,37,Female,Vancouver,Basic
4634,Timothy Collins,58,Male,Winnipeg,Platinum
4635,Joshua Jones,48,Male,Montreal,Basic
4636,Shelley Farrell MD,29,Female,Whistler,Silver
4637,Peggy Bauer,50,Female,Vancouver,Basic
4638,Traci Wilson,60,Female,Quebec City,Basic
4639,Bryan Miranda,74,Male,Vancouver,Basic
4640,John Martinez,33,Male,Niagara Falls,Basic
4641,Diana Miller,41,Female,Halifax,VIP
4642,Heather Hughes,71,Female,Banff,Basic
4643,Tony Swanson,21,Male,Vancouver,Basic
4644,Lisa Montes,67,Female,Montreal,Basic
4645,Willie Martin,60,Male,Whistler,Gold
4646,Joseph Norris,62,Male,Vancouver,Basic
4647,Wendy Todd,51,Female,Niagara Falls,Basic
4648,Gerald Price,27,Male,Montreal,Basic
4649,Ashley Hunt,55,Female,Vancouver,Basic
4650,Christy Lee,28,Female,Toronto,Basic
4651,Patricia Adkins,67,Female,Kelowna,Basic
4652,Willie Perez,46,Male,Vancouver,Basic
4653,Susan Snyder,28,Female,Toronto,Platinum
4654,Jasmine Day,47,Female,Banff,Basic
4655,Amanda Chavez,37,Female,Victoria,VIP
4656,Heather Huerta,19,Female,Halifax,Basic
4657,Mariah Perry,21,Female,Montreal,Basic
4658,Tracy Atkins,57,Female,Montreal,Basic
4659,Ryan Wheeler,37,Male,Montreal,Basic
4660,Audrey Taylor,64,Female,Quebec City,Basic
4661,Zachary Swanson,42,Male,Toronto,Basic
4662,Lori Johnson,33,Female,Whistler,Basic
4663,Evan Collins,57,Male,Banff,Basic
4664,Elaine Trevino,52,Female,Banff,Basic
4665,Elizabeth Maynard,58,Female,Quebec City,Basic
4666,Deanna Gray,47,Female,Vancouver,Basic
4667,Gina Jenkins,27,Female,Calgary,Silver
4668,Kiara Jones,63,Female,Victoria,Basic
4669,Elizabeth Johnson,43,Female,Mont-Tremblant,Basic
4670,Garrett Joseph PhD,55,Male,Halifax,Basic
4671,Larry York,53,Male,Vancouver,Basic
4672,Anna Baker,58,Female,Edmonton,Silver
4673,Stephen White,62,Male,Toronto,Silver
4674,Robert Hall,29,Male,Vancouver,Basic
4675,Ryan Pierce,46,Male,Victoria,Platinum
4676,Scott Cain,44,Male,Niagara Falls,Basic
4677,Laura Vaughn,45,Female,Ottawa,Basic
4678,Juan Evans,24,Male,Toronto,Silver
4679,Nicole Williams,21,Female,Vancouver,Basic
4680,Jason Barrett,56,Male,Calgary,Basic
4681,Anthony Jones,25,Male,Winnipeg,Silver
4682,Leah Rodriguez,74,Female,Quebec City,Silver
4683,Julie Ward,53,Female,Ottawa,Basic
4684,Dennis Garza,57,Male,Kelowna,Basic
4685,Rebecca Miller,23,Female,Vancouver,Basic
4686,Matthew Carroll,26,Male,Vancouver,Gold
4687,Mark Smith,18,Male,Vancouver,Platinum
4688,Michelle Jackson,50,Female,Quebec City,VIP
4689,Scott Hicks,20,Male,Victoria,Basic
4690,Abigail Mills MD,31,Female,Toronto,Basic
4691,Paula Lopez,54,Female,Montreal,Basic
4692,Anthony Clark,25,Male,Halifax,Basic
4693,Corey Rose,47,Male,Montreal,Silver
4694,Jennifer Garza,51,Female,Quebec City,Basic
4695,Donna Wright,39,Female,Toronto,Silver
4696,Caleb Fisher,26,Male,Toronto,Basic
4697,Jonathan Levine,24,Male,Whistler,Basic
4698,Corey King,25,Male,Toronto,Basic
4699,Cathy Davidson,29,Female,Ottawa,Basic
4700,Michael Anderson,53,Male,Toronto,Basic
4701,Yvette Mcgee,73,Female,Quebec City,Gold
4702,Melinda Anderson,24,Female,Ottawa,Basic
4703,Tina Andrews,41,Female,Halifax,Basic
4704,Mitchell Greer,18,Male,Vancouver,Basic
4705,Ashley Clark,42,Female,Vancouver,Basic
4706,Misty Floyd,39,Female,Quebec City,Basic
4707,Frederick Jenkins,33,Male,Quebec City,Basic
4708,Michael Ramos,54,Male,Toronto,Basic
4709,Mark Clark,58,Male,Quebec City,VIP
4710,Sheila Hodge,48,Female,Vancouver,Basic
4711,John Avery,20,Male,Toronto,Silver
4712,David Hamilton,35,Male,Winnipeg,Basic
4713,Richard Bass,72,Male,Toronto,Basic
4714,Joseph Harris,39,Male,Ottawa,Basic
4715,Dustin Campbell,19,Male,Mont-Tremblant,Silver
4716,Randy Kennedy,50,Male,Montreal,Silver
4717,Austin Gibson,19,Male,Winnipeg,Basic
4718,Courtney Harris,23,Female,Banff,Basic
4719,Ryan Stuart,60,Male,Toronto,Basic
4720,Karen Kim,49,Female,Toronto,VIP
4721,Priscilla Brewer,38,Female,Calgary,Basic
4722,William Arnold,56,Male,Quebec City,Basic
4723,Brianna Adams,62,Female,Toronto,Basic
4724,Dawn Garcia,29,Female,Ottawa,Silver
4725,Kelli Collins,37,Female,Vancouver,Gold
4726,Amy Krueger,27,Female,Winnipeg,Gold
4727,Stephanie King,61,Female,Victoria,Basic
4728,Tina Velazquez,19,Female,Victoria,Basic
4729,Laura Middleton,29,Female,Mont-Tremblant,Basic
4730,Lori Madden,28,Female,Montreal,Basic
4731,Tina Murphy,28,Female,Winnipeg,Basic
4732,Julian Bradley,21,Male,Ottawa,Basic
4733,Corey Rodriguez,74,Male,Quebec City,Basic
4734,Pamela King,46,Female,Mont-Tremblant,Gold
4735,Laurie Fuller,40,Female,Whistler,Basic
4736,Toni Cunningham,74,Female,Quebec City,Basic
4737,Jamie Weber,52,Female,Kelowna,Basic
4738,Frederick Hodge,70,Male,Toronto,Basic
4739,Olivia Patel,54,Female,Victoria,Basic
4740,Jessica Hart,38,Female,Vancouver,Gold
4741,Brian Huang,63,Male,Ottawa,Basic
4742,Sharon Harris,36,Female,Vancouver,Basic
4743,Whitney Jones,45,Female,Niagara Falls,Silver
4744,Vanessa Alexander,64,Female,Niagara Falls,Basic
4745,Nancy Robinson,72,Female,Toronto,Gold
4746,Dawn Hull,39,Female,Montreal,Silver
4747,William Day,31,Male,Vancouver,Basic
4748,Steven Davis,30,Male,Montreal,Platinum
4749,Lisa Davis,48,Female,Banff,Gold
4750,Kyle Francis,71,Male,Quebec City,Basic
4751,Daisy Alvarez,26,Female,Montreal,Basic
4752,Christopher Todd,55,Male,Vancouver,Basic
4753,Tammy Burns,49,Female,Kelowna,Basic
4754,Rebecca Clay MD,20,Female,Niagara Falls,Basic
4755,Dave Johnston,39,Male,Calgary,Silver
4756,Michael Michael,37,Male,Quebec City,Basic
4757,Justin Martin,44,Male,Toronto,Basic
4758,Veronica Armstrong,56,Female,Vancouver,Basic
4759,Cheryl Short,63,Female,Toronto,Basic
4760,Andrew White,38,Male,Vancouver,Platinum
4761,Craig Phillips,41,Male,Toronto,Basic
4762,Jerry Montgomery,47,Male,Kelowna,Basic
4763,Molly Ramsey,24,Female,Vancouver,Basic
4764,Nicole Juarez,20,Female,Mont-Tremblant,Basic
4765,Jessica Watts,24,Female,Vancouver,Basic
4766,Christopher Gray,22,Male,Vancouver,Basic
4767,Amanda Thompson,24,Female,Vancouver,Basic
4768,Jennifer Miller,54,Female,Niagara Falls,Basic
4769,Benjamin Perry,64,Male,Quebec City,Basic
4770,Melissa Martin,26,Female,Toronto,Silver
4771,Michelle Stephenson,49,Female,Niagara Falls,Basic
4772,Steven Vargas,63,Male,Toronto,Basic
4773,Mr. Gary Chavez,19,Male,Montreal,Basic
4774,Linda Guerrero,31,Female,Kelowna,Basic
4775,Jerry Jackson,51,Male,Vancouver,Basic
4776,Jill Stewart,75,Female,Toronto,Basic
4777,Tammy Yates,52,Female,Quebec City,Basic
4778,Christina Phillips,24,Female,Victoria,Basic
4779,Julie Davis,25,Female,Toronto,Basic
4780,Rebecca Martinez,63,Female,Whistler,Basic
4781,Omar Ferguson,43,Male,Victoria,Basic
4782,Justin Foster,59,Male,Victoria,Platinum
4783,Micheal Velasquez,20,Male,Calgary,Basic
4784,Catherine Liu,63,Female,Vancouver,Basic
4785,David Williams,42,Male,Vancouver,Basic
4786,Kimberly Jones,29,Female,Halifax,Basic
4787,Bradley Warren,37,Male,Montreal,Basic
4788,Debbie Dunn,40,Female,Montreal,Basic
4789,Andrew Henry,37,Male,Toronto,Basic
4790,Brenda Tyler,44,Female,Montreal,Silver
4791,Brandon Hernandez,27,Male,Montreal,Basic
4792,Javier Schultz,41,Male,Montreal,Silver
4793,Paige Murray,24,Female,Calgary,Basic
4794,Willie Morgan,18,Male,Toronto,Basic
4795,Alexandra Johnson,61,Female,Vancouver,Silver
4796,Allison Pacheco,47,Female,Calgary,VIP
4797,Frank Todd,40,Male,Quebec City,Basic
4798,Kevin Miller,20,Male,Edmonton,VIP
4799,Tiffany Garcia,23,Female,Calgary,Basic
4800,Kimberly Watson,27,Female,Toronto,Basic
4801,Nicole Jacobs,29,Female,Niagara Falls,Basic
4802,Virginia Edwards,57,Female,Montreal,Platinum
4803,Robert Gordon,32,Male,Ottawa,Basic
4804,Edgar Moore,24,Male,Winnipeg,Basic
4805,Brittany Barnett,33,Female,Quebec City,Basic
4806,Dustin Boyd,62,Male,Toronto,Gold
4807,Chris Holloway,32,Male,Montreal,Silver
4808,Marc Williams,33,Male,Vancouver,Basic
4809,Amanda Hamilton,64,Female,Ottawa,Basic
4810,Kyle Smith,60,Male,Vancouver,Basic
4811,David Reed,39,Male,Quebec City,Gold
4812,Heather Black,59,Female,Ottawa,Basic
4813,Jared Hart,37,Male,Calgary,Basic
4814,Chase Adams,21,Male,Montreal,Basic
4815,Erica Stanley,35,Female,Vancouver,Platinum
4816,Samantha Glover,73,Female,Vancouver,Silver
4817,Amanda Klein,59,Female,Vancouver,Basic
4818,Anthony Clark,74,Male,Montreal,Basic
4819,Savannah Grant,30,Female,Victoria,Basic
4820,Richard Smith,37,Male,Vancouver,Basic
4821,Mark Mays,55,Male,Montreal,Basic
4822,Cathy Brown,37,Female,Vancouver,Basic
4823,Anthony Martinez,23,Male,Edmonton,Basic
4824,Sandy Martinez,19,Female,Toronto,VIP
4825,Joseph Smith,47,Male,Kelowna,Basic
4826,Deanna Vincent,55,Female,Quebec City,Gold
4827,Travis Jimenez,48,Male,Montreal,Basic
4828,Jose Gray,53,Male,Calgary,Gold
4829,Kelsey Brown,63,Female,Calgary,Basic
4830,Brittney Jones,71,Female,Niagara Falls,Basic
4831,Manuel Phillips,60,Male,Niagara Falls,Basic
4832,Laura Caldwell,74,Female,Edmonton,Basic
4833,Jason Moore,53,Male,Montreal,Basic
4834,Jennifer Love,62,Female,Montreal,Basic
4835,Nicholas Rice,50,Male,Toronto,Basic
4836,Eric Osborne,37,Male,Vancouver,Basic
4837,Shane Short,42,Male,Quebec City,Basic
4838,William Price,69,Male,Montreal,Basic
4839,Paul Todd,43,Male,Edmonton,VIP
4840,Andrew Powell,75,Male,Winnipeg,Silver
4841,Megan Morgan,18,Female,Calgary,VIP
4842,Elizabeth Chung,31,Female,Winnipeg,Basic
4843,Allison Miller,29,Female,Toronto,Gold
4844,Jennifer Ramirez,60,Female,Quebec City,Basic
4845,Kenneth Briggs,19,Male,Winnipeg,Basic
4846,Thomas Ingram,21,Male,Whistler,Basic
4847,Jacob Hawkins,55,Male,Quebec City,Basic
4848,Cassandra Haas,18,Female,Toronto,Basic
4849,William Owens,21,Male,Halifax,VIP
4850,Amy Watts,60,Female,Toronto,Basic
4851,Michael Brown,40,Male,Vancouver,Gold
4852,David Hendricks,51,Male,Montreal,Basic
4853,Phillip Kelly,69,Male,Edmonton,Basic
4854,David Edwards,54,Male,Vancouver,Gold
4855,James Walker,24,Male,Vancouver,Gold
4856,Ashley Davis,26,Female,Calgary,Basic
4857,Kelsey Griffith,69,Female,Ottawa,Basic
4858,Kimberly Obrien,37,Female,Vancouver,Platinum
4859,Leslie Mccoy,26,Female,Whistler,VIP
4860,Claire Sullivan,30,Female,Vancouver,Basic
4861,Darius Khan,59,Male,Toronto,Silver
4862,Nathaniel Huber,18,Male,Vancouver,Basic
4863,Logan Wagner,43,Male,Niagara Falls,Silver
4864,Garrett Price,72,Male,Calgary,Basic
4865,Kathryn Russell,45,Female,Ottawa,Basic
4866,Sharon Snow,36,Female,Halifax,Basic
4867,Cathy Hoover,36,Female,Banff,Basic
4868,Mrs. Ashley Osborne MD,56,Female,Montreal,Basic
4869,Kyle Glass,59,Male,Montreal,Silver
4870,James Kennedy,26,Male,Vancouver,Basic
4871,Deborah Campbell,52,Female,Ottawa,Basic
4872,Barbara Hardy MD,59,Female,Niagara Falls,Basic
4873,Lisa Lewis,20,Female,Vancouver,Basic
4874,Ricky Anderson,52,Male,Winnipeg,Silver
4875,Emily Jones,54,Female,Toronto,Basic
4876,Kelly Ingram,66,Female,Victoria,Basic
4877,Joshua Perez,68,Male,Vancouver,Basic
4878,Karen Massey,29,Female,Vancouver,VIP
4879,Nicole Russell,42,Female,Montreal,Basic
4880,Nathan David,50,Male,Vancouver,Basic
4881,Jonathan Jones,45,Male,Toronto,Gold
4882,George Barnes,55,Male,Quebec City,Basic
4883,Taylor Dominguez,30,Female,Montreal,Basic
4884,Edward Stone,20,Male,Niagara Falls,Basic
4885,Paul Gallegos,32,Male,Vancouver,Platinum
4886,Paula Rogers,36,Female,Vancouver,Basic
4887,James Graham,73,Male,Winnipeg,Basic
4888,Amber Steele,35,Female,Vancouver,Basic
4889,Carl Deleon,33,Male,Quebec City,Basic
4890,Amanda Lee,23,Female,Niagara Falls,Basic
4891,Kelly Harris MD,38,Female,Vancouver,Basic
4892,Anita Pitts,40,Female,Toronto,Basic
4893,Christian Bryant,49,Male,Quebec City,Basic
4894,Patrick Garcia,38,Male,Whistler,Basic
4895,Colleen Merritt,49,Female,Ottawa,Basic
4896,Ruth Hicks,25,Female,Whistler,Silver
4897,Kenneth Washington,47,Male,Vancouver,Basic
4898,Jessica Hoffman,47,Female,Vancouver,Platinum
4899,Lisa Riggs,30,Female,Banff,Basic
4900,Dylan Mccarty,53,Male,Montreal,Basic
4901,Elizabeth Spencer,30,Female,Toronto,Silver
4902,William Deleon,47,Male,Victoria,Silver
4903,Cynthia Roy,20,Female,Quebec City,VIP
4904,Norman Rice,45,Male,Quebec City,Basic
4905,Daniel Brewer,46,Male,Vancouver,Gold
4906,Caleb Garcia,30,Male,Ottawa,Basic
4907,Melissa Smith,33,Female,Banff,Basic
4908,Jordan Kaiser,31,Male,Quebec City,Basic
4909,Amy Roberts,22,Female,Ottawa,Silver
4910,Taylor Espinoza,60,Female,Toronto,Basic
4911,Dawn Aguirre,59,Female,Vancouver,Basic
4912,Kyle Armstrong,48,Male,Edmonton,Basic
4913,Jennifer Weber,72,Female,Vancouver,Basic
4914,Sergio Douglas,54,Male,Quebec City,Basic
4915,Maria Malone,47,Female,Quebec City,Basic
4916,Michael Juarez,27,Male,Toronto,Basic
4917,Brandon Boyd,21,Male,Toronto,Basic
4918,Rachel Riley,25,Female,Kelowna,Basic
4919,Laura Thomas,30,Female,Winnipeg,VIP
4920,Elizabeth Barton,25,Female,Toronto,Gold
4921,Laura Sparks,48,Female,Whistler,Silver
4922,Troy Zamora,45,Male,Toronto,Silver
4923,Ryan Roman,64,Male,Vancouver,Silver
4924,Richard Parsons,62,Male,Vancouver,Basic
4925,Justin Yu,60,Male,Montreal,Silver
4926,Lisa Johnson,49,Female,Vancouver,Gold
4927,Christopher Bowman,35,Male,Calgary,Platinum
4928,Jason Snow,46,Male,Vancouver,Platinum
4929,Carrie Lewis,64,Female,Edmonton,Basic
4930,Wendy Perez,24,Female,Whistler,Basic
4931,Erika Bates,41,Female,Vancouver,Basic
4932,Matthew Roach,51,Male,Calgary,Basic
4933,Mary Hoffman,29,Female,Victoria,Basic
4934,Robert Mitchell,58,Male,Toronto,Basic
4935,Haley Russell,57,Female,Vancouver,Basic
4936,William Barrera,51,Male,Quebec City,Basic
4937,Jeffrey Johnson,60,Male,Toronto,Basic
4938,Rachel Sullivan,49,Female,Calgary,Basic
4939,Joshua Thomas,32,Male,Vancouver,Silver
4940,Anna Pierce,51,Female,Mont-Tremblant,Basic
4941,Haley Mccoy,35,Female,Montreal,Basic
4942,Claire Hoffman,49,Female,Kelowna,Basic
4943,Annette Rivas,43,Female,Vancouver,Basic
4944,Pamela Aguirre,44,Female,Niagara Falls,Basic
4945,George Bradshaw,18,Male,Vancouver,Basic
4946,Sarah Waters,60,Female,Vancouver,Basic
4947,Chase Matthews,32,Male,Ottawa,Basic
4948,Samuel Nelson,19,Male,Ottawa,Silver
4949,Sarah Wall,26,Female,Vancouver,Basic
4950,Paul Smith,24,Male,Toronto,Basic
4951,Kayla Burke,23,Female,Vancouver,Silver
4952,Jean Murillo,63,Female,Ottawa,Basic
4953,Veronica Hughes,36,Female,Montreal,Basic
4954,Brad Lee,37,Male,Quebec City,Basic
4955,Samantha Morrow,42,Female,Victoria,Basic
4956,Tony Brooks,27,Male,Kelowna,Basic
4957,Mariah Miller,21,Female,Kelowna,Basic
4958,Angel Rojas,48,Female,Calgary,Silver
4959,Jennifer Thompson,57,Female,Victoria,Basic
4960,Christina Aguilar,27,Female,Vancouver,Basic
4961,Jennifer Thomas,53,Female,Toronto,Silver
4962,Daniel Ramirez,66,Male,Toronto,Basic
4963,Kathleen Ramos,45,Female,Vancouver,Gold
4964,Carla Klein,25,Female,Banff,Basic
4965,Charles Powell,39,Male,Ottawa,Basic
4966,Michael Carlson,56,Male,Vancouver,Basic
4967,Kristi Davis,31,Female,Winnipeg,Silver
4968,Molly Mckenzie,74,Female,Montreal,Basic
4969,Thomas Hendrix,24,Male,Kelowna,Silver
4970,Tara Jones,71,Female,Winnipeg,Basic
4971,Alison Zuniga,55,Female,Quebec City,Basic
4972,Deborah Waller,52,Female,Banff,Basic
4973,Jesse Davis,31,Male,Calgary,Basic
4974,Timothy Howard,26,Male,Kelowna,Basic
4975,Christina Moon,55,Female,Montreal,Platinum
4976,John Ho,74,Male,Winnipeg,Platinum
4977,Christine Ferrell,22,Female,Toronto,Silver
4978,Megan Miller,23,Female,Victoria,Silver
4979,Jamie Robinson,21,Female,Montreal,Basic
4980,Samantha Petty,71,Female,Montreal,VIP
4981,John Payne,67,Male,Whistler,Basic
4982,Jamie Lee MD,31,Female,Vancouver,Basic
4983,Kimberly Parker,26,Female,Whistler,VIP
4984,Molly Jackson,37,Female,Toronto,Silver
4985,Amber Lin,24,Female,Toronto,Basic
4986,Andrew Roth,47,Male,Kelowna,VIP
4987,Dustin Brown,59,Male,Vancouver,Basic
4988,Michael Collier,64,Male,Kelowna,Gold
4989,Kimberly Pennington,73,Female,Vancouver,Silver
4990,Natalie Porter,54,Female,Quebec City,Gold
4991,Thomas Jones,26,Male,Quebec City,Basic
4992,Mark Humphrey,32,Male,Toronto,Silver
4993,Leah Wilcox,20,Female,Edmonton,Basic
4994,Cheryl Stone,57,Female,Vancouver,Basic
4995,Mr. Joshua Navarro,51,Male,Montreal,Basic
4996,Monique Obrien,42,Female,Vancouver,Silver
4997,Jeffery Mckenzie,18,Male,Banff,Basic
4998,Joshua Mcdowell,45,Male,Montreal,Gold
4999,Cassandra Maldonado,42,Female,Mont-Tremblant,Silver
5000,Alyssa Perez,50,Female,Toronto,Gold
5001,Tina Johnson,52,Female,Vancouver,Basic
5002,Leah Ball,38,Female,Montreal,Gold
5003,Michael Vang,30,Male,Halifax,Silver
5004,Michael Powell,39,Male,Montreal,Basic
5005,Cynthia Sullivan,27,Female,Montreal,Basic
5006,Bridget Sparks,40,Female,Toronto,Platinum
5007,Aaron Fernandez,49,Male,Toronto,Basic
5008,Sara White,61,Female,Vancouver,Gold
5009,Erin Moore,34,Female,Kelowna,Basic
5010,Michael Keller Jr.,46,Male,Winnipeg,Basic
5011,William Giles,57,Male,Vancouver,Basic
5012,Jared Hernandez,25,Male,Vancouver,Basic
5013,Matthew Giles,60,Male,Edmonton,Basic
5014,Kenneth Murphy,51,Male,Vancouver,Platinum
5015,Joyce Wheeler,25,Female,Montreal,Basic
5016,Kevin Barton,72,Male,Vancouver,Silver
5017,Jeffrey Lynch,21,Male,Montreal,Basic
5018,Kimberly Smith,21,Female,Banff,Silver
5019,Stephanie Johnson,46,Female,Toronto,Basic
5020,Amanda Jacobs,30,Female,Vancouver,Basic
5021,Matthew Daniels,64,Male,Calgary,Basic
5022,Ms. Melissa Romero,22,Female,Vancouver,Basic
5023,Carlos Khan,45,Male,Vancouver,Basic
5024,Nancy Hunt,56,Female,Edmonton,Basic
5025,Maria Campbell,57,Female,Montreal,Platinum
5026,Joshua Ellis,40,Male,Vancouver,Silver
5027,Thomas Dominguez,36,Male,Montreal,Basic
5028,Howard White,20,Male,Quebec City,Basic
5029,Jennifer Myers,56,Female,Quebec City,Basic
5030,Randy Douglas,46,Male,Vancouver,Basic
5031,Luis Hill,71,Male,Montreal,Basic
5032,Tracey Brown,20,Female,Toronto,Basic
5033,Valerie Simpson,40,Female,Victoria,Silver
5034,Janice Hernandez,18,Female,Vancouver,Basic
5035,Suzanne Wagner,30,Female,Vancouver,Basic
5036,Christian Flowers,38,Male,Banff,Basic
5037,Kenneth Snyder,56,Male,Ottawa,Basic
5038,Richard Patel,38,Male,Toronto,Basic
5039,Aaron Schneider,41,Male,Vancouver,Basic
